epoch,lr,train_loss,train_acc,test_loss,test_acc,time_sec
1,0.1,1.7289183489227296,0.43314,1.6533861877441407,0.5468,285.5888605117798
2,0.09997532801828658,1.3492352300262451,0.623,1.4936538181304932,0.6138,219.47514486312866
3,0.09990133642141358,1.1994406240463258,0.69428,1.0742176761627198,0.7645,253.4130859375
4,0.099778098230154,1.1045054523849487,0.7385,1.0218767879486084,0.7908,255.28406286239624
5,0.0996057350657239,1.042220170097351,0.7682,1.02310287399292,0.7972,263.45730924606323
6,0.09938441702975688,1.0013150148773193,0.78564,1.0307205883026123,0.7948,239.62243270874023
7,0.09911436253643444,0.9679276154327393,0.80142,1.0150237285614014,0.8024,237.58647227287292
8,0.09879583809693737,0.9456625435638428,0.81206,0.9235229078292847,0.8377,228.57760214805603
9,0.09842915805643156,0.9252888873672486,0.8204,1.020154037284851,0.7949,204.7973291873932
10,0.09801468428384716,0.9036080637550354,0.8309,0.9488739489555359,0.817,197.6131100654602
11,0.09755282581475769,0.8927446559524536,0.83304,0.9451100625991822,0.8272,196.47423648834229
12,0.09704403844771128,0.8828633154296875,0.83812,0.8453083168029785,0.8644,196.57070970535278
13,0.09648882429441258,0.8732766485595703,0.84092,0.9021887055397033,0.8391,204.33609628677368
14,0.09588773128419906,0.8597988939666749,0.84818,0.8941194751739502,0.8488,207.1423213481903
15,0.09524135262330098,0.8521532736206054,0.85206,0.8274962553024292,0.8671,208.50764274597168
16,0.0945503262094184,0.8478613582992554,0.85242,0.8459012121200562,0.8635,208.51726126670837
17,0.09381533400219319,0.8417186907958984,0.85342,0.9057964467048645,0.841,207.987046957016
18,0.0930371013501972,0.8333409745407104,0.85832,0.8158032110214234,0.8736,207.64920687675476
19,0.09221639627510078,0.8273273779296875,0.86152,0.8924706686019898,0.8396,207.98789811134338
20,0.09135402871372812,0.8232950473785401,0.8627,0.7861769064903259,0.8873,207.75065231323242
21,0.09045084971874741,0.8165400778579712,0.86724,0.903674313735962,0.8362,207.63231706619263
22,0.08950775061878455,0.8072850130844116,0.8704,0.7757300489425659,0.8896,207.91155195236206
23,0.08852566213878948,0.8072212142562866,0.86936,0.7981455364227295,0.8848,209.84443163871765
24,0.087505553481523,0.7999507297515869,0.87376,0.8262249531745911,0.8683,223.52134823799133
